record_type,field,value,source_url,evidence_type,confidence,source_snippet,notes,retrieved_at
"signal","about_text","About ZYNAVAWhy ZYNAVA ExistsThe supplement market presents a paradox: we have more options than ever before, yet individuals often feel more confused, not less. ZYNAVA exists to solve this problem by giving you simple tools to explore supplement options, build a supplement plan, and ask supplement questions — all in one place.We recognize that people don't need more supplement options — they need clarity. That means tools that help you understand what you're taking, find fair prices, and make decisions based on your own goals, not marketing budgets or brand popularity.What ZYNAVA DoesZynava is an independent supplement search and price-comparison engine with three core tools. First, you can search supplement options and compare prices across multiple retailers. Second, you can build a personalized supplement plan based on your lifestyle, diet, and budget. Third, you can ask supplement questions with our AI advisor for non-medical, educational guidance.You can also chat with our AI advisor to ask questions about supplements, health goals, or wellness tips. Everything is free, no sign-up required, and no personal information needed.We do not sell or manufacture supplements. When you buy through links on Zynava, we may earn an affiliate commission at no extra cost to you — this never affects how results are ranked. Our role is informational and educational.Trust, Transparency, and SafetyZYNAVA is not a medical platform. We do not diagnose, treat, cure, or prevent any disease or medical condition. We do not replace conversations with qualified healthcare professionals. We do not provide personalized medical advice.We commit to honest, evidence-informed guidance. We use transparent language — ""may support,"" not guaranteed results. Accuracy over sales. We never promise outcomes.Before using any supplement, especially if you have existing health conditions, take medications, are pregnant or breastfeeding, or have specific medical concerns, please consult with a qualified healthcare professional.Our MissionZYNAVA's mission is to empower individuals with simple, AI-powered tools that support informed supplement decisions. We believe that supplement guidance should be independent, evidence-informed, and free from sales pressure.We are committed to transparency, accuracy, and user-first design. Our platform is designed to reduce confusion, not add to it.Company InformationBrand Name: ZYNAVALegal Entity: DR.B WELLNESS & CARE LLCBusiness Type: Educational Supplement Guidance PlatformContact Email: business@zynava.comPhone: (561) 583-1280Business Address: 15257 Amberly Dr, Ste 233, Tampa, FL 33647, United StatesBusiness Hours: Monday - Friday: 9:00 AM - 5:00 PM ESTEstablished: 2025Proprietary AI Technology — Patent PendingThe AI technology that powers ZYNAVA is protected by a U.S. provisional patent application filed with the United States Patent and Trademark Office (USPTO). Our system — including the supplement search, plan builder, and AI chat advisor — represents a novel approach to AI-powered supplement shopping.View our patent details →Our CommitmentIndependent supplement search — ranking within results is never paidLinks to published research from public databases like PubMed and NIHTransparent, compliance-safe languageNo sales pressure or product pushingPrivacy-first approach to user dataRegular content updates and accuracy reviewsProprietary AI technology (Patent Pending — USPTO Application No. 63/958,975)","https://zynava.com","observed","high","About ZYNAVAWhy ZYNAVA ExistsThe supplement market presents a paradox: we have more options than ever before, yet indiv…","crawl signal","2026-07-28T23:46:07.541Z"
"signal","product_text","VitaminsVitamin DThe Sunshine VitaminVitamin CThe Immune & Antioxidant VitaminVitamin B12The Blood & Nerve VitaminVitamin B6The Metabolism VitaminVitamin AThe Vision & Immune VitaminVitamin EThe Antioxidant VitaminVitamin KThe Coagulation VitaminVitamin B1The Energy VitaminVitamin B2The Riboflavin VitaminMineralsMagnesiumThe Energy MineralZincThe Immune MineralCalciumThe Bone MineralMore categories coming soon — herbs, amino acids, and specialty supplements.
Vitamins
Minerals
Magnesium glycinate
Vitamin D3
Magnesium
Vitamin C
Vitamin D
Vitamin B12
Zinc
Omega-3
Calcium
Creatine","https://zynava.com","observed","high","VitaminsVitamin DThe Sunshine VitaminVitamin CThe Immune & Antioxidant VitaminVitamin B12The Blood & Nerve VitaminVitam…","crawl signal","2026-07-28T23:46:07.541Z"
"signal","body_sample","Filter your way. Lowest matching price. Choose your ingredient, form, dietary needs, and budget. Zynava finds matching products across participating retailers and shows the lowest observed price and price per serving when verified. Trusted by smart shoppers Participating retailers Thousands of supplements. Conflicting claims. Aggressive marketing. How do you choose? We simplify supplement decisions with three free, AI-powered tools: explore options, build your plan, and ask supplement questions. Search & narrow by preference Narrow by form, strength, budget, and dietary preference. Personalized starting point Answer a few simple questions so Zynava can organize options around your goals and preferences. AI advisor guidance Get educational guidance about ingredients, goals, and how to compare products clearly. Access public research about vitamins, supplements, and ingredients. Browse supplement guides, use free tools, or compare retailer deals before you decide. Learn about popular vitamins, minerals, and supplement categories. Explore simple tools that help you understand goals, labels, and supplement decisions. See supported retailers and find where products are available. Not all ingredients are equal. Methylcobalamin vs Cyanocobalamin. D3 vs D2. Glycinate vs Oxide. The form matters for absorption and efficacy. Compare and explore without creating an account. We don't sell your wellness questionnaire answers. Education and comparison first. Purchase is optional. Non-sponsored recommendations. No medical claims. Education so you can make informed supplement decisions. Too many vitamin options? Narrow by preference and compare observed prices. New to supplements? Start with clear preferences, not marketing noise. Already know your forms? Compare formulations and value faster. Want reasoning you can check? We keep comparison separate from research. Answer a few questions about your wellness goals. Get non-sponsored supplement recommendations based on ingredients and research, not marketing hype. Disclaimer: Zynava provides educational guidance only. Not medical advice.","https://zynava.com","observed","high","Filter your way. Lowest matching price. Choose your ingredient, form, dietary needs, and budget. Zynava finds matching …","crawl signal","2026-07-28T23:46:07.541Z"
"signal","logo_url","https://zynava.com/assets/images/Home%20Page/zynavafavicon.png","https://zynava.com","observed","high","https://zynava.com/assets/images/Home%20Page/zynavafavicon.png","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Compare Supplement Prices Based on Your Preferences","https://zynava.com","observed","high","Compare Supplement Prices Based on Your Preferences","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Why Zynava Exists","https://zynava.com","observed","high","Why Zynava Exists","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Smarter Choices, Your Way","https://zynava.com","observed","high","Smarter Choices, Your Way","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Research Made Simple","https://zynava.com","observed","high","Research Made Simple","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Explore more ways to choose confidently","https://zynava.com","observed","high","Explore more ways to choose confidently","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Why Ingredients Matter","https://zynava.com","observed","high","Why Ingredients Matter","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Your Experience Matters","https://zynava.com","observed","high","Your Experience Matters","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Trust & Transparency","https://zynava.com","observed","high","Trust & Transparency","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Who This Is For","https://zynava.com","observed","high","Who This Is For","crawl signal","2026-07-28T23:46:07.541Z"
"signal","heading","Ready to Find Your Match?","https://zynava.com","observed","high","Ready to Find Your Match?","crawl signal","2026-07-28T23:46:07.541Z"
"signal","cta","Start Saving","https://zynava.com","observed","high","Start Saving","crawl signal","2026-07-28T23:46:07.541Z"
"signal","cta","Explore Options→","https://zynava.com","observed","high","Explore Options→","crawl signal","2026-07-28T23:46:07.541Z"
"signal","cta","Explore tools →","https://zynava.com","observed","high","Explore tools →","crawl signal","2026-07-28T23:46:07.541Z"
"signal","cta","Explore ingredients →","https://zynava.com","observed","high","Explore ingredients →","crawl signal","2026-07-28T23:46:07.541Z"
"signal","cta","Get Started→","https://zynava.com","observed","high","Get Started→","crawl signal","2026-07-28T23:46:07.541Z"
"signal","contact_email","business@zynava.com","https://zynava.com","observed","high","business@zynava.com","crawl signal","2026-07-28T23:46:07.541Z"
"signal","contact_email","support@zynava.com","https://zynava.com","observed","high","support@zynava.com","crawl signal","2026-07-28T23:46:07.541Z"
"signal","contact_phone","5615831280","https://zynava.com","observed","high","5615831280","crawl signal","2026-07-28T23:46:07.541Z"
"signal","contact_phone","(561) 583-1280","https://zynava.com","observed","high","(561) 583-1280","crawl signal","2026-07-28T23:46:07.541Z"
"signal","contact_phone","89286489","https://zynava.com","observed","high","89286489","crawl signal","2026-07-28T23:46:07.541Z"
"signal","contact_phone","7349-3644461","https://zynava.com","observed","high","7349-3644461","crawl signal","2026-07-28T23:46:07.541Z"
"signal","contact_phone","23853635","https://zynava.com","observed","high","23853635","crawl signal","2026-07-28T23:46:07.541Z"
"signal","organization_name","ZYNAVA","https://zynava.com","observed","high","ZYNAVA","crawl signal","2026-07-28T23:46:07.541Z"
"signal","organization_same_as","[""https://www.facebook.com/zynava"",""https://www.youtube.com/@zynava"",""https://www.linkedin.com/company/zynava""]","https://zynava.com","observed","high","[""https://www.facebook.com/zynava"",""https://www.youtube.com/@zynava"",""https://www.linkedin.com/company/zynava""]","crawl signal","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""What is ZYNAVA?"",""answer"":""Zynava is a free AI-powered supplement search and price-comparison engine. Tell us what you're looking for, and Zynava shows matching supplement options and prices from multiple retailers. You can also build a personalized supplement plan and ask supplement questions with our AI advisor for non-medical, educational guidance. We do not sell supplements — we route you to third-party retailers.""}","https://zynava.com/faq","observed","high","Q: What is ZYNAVA?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""Does ZYNAVA sell supplements?"",""answer"":""No. Zynava does not sell, manufacture, or distribute supplements. We are an independent search and comparison engine. When you find a product, you are routed to third-party retailers where you can review it and make your own purchasing decisions.""}","https://zynava.com/faq","observed","high","Q: Does ZYNAVA sell supplements?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""How does the Supplement Advisor work?"",""answer"":""The Supplement Advisor asks you a few quick questions about your wellness goals, lifestyle, and dietary preferences. Based on your responses, we help you find supplements that may align with what you're looking for. You can also search for any supplement by name, explore options across retailers, or open the advisor chat for ingredient and goal questions. The process is free, requires no account, ""}","https://zynava.com/faq","observed","high","Q: How does the Supplement Advisor work?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""Is ZYNAVA medical advice?"",""answer"":""No. ZYNAVA provides educational and informational guidance only. We do not diagnose, treat, cure, or prevent any disease or medical condition. We do not replace conversations with qualified healthcare professionals. Before using any supplement, especially if you have health conditions, take medications, or are pregnant or breastfeeding, please consult with a healthcare provider.""}","https://zynava.com/faq","observed","high","Q: Is ZYNAVA medical advice?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""Do I need to create an account?"",""answer"":""No. You can use the Supplement Advisor without creating an account. We respect your privacy and do not require registration to access our guidance platform.""}","https://zynava.com/faq","observed","high","Q: Do I need to create an account?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""How does ZYNAVA make money?"",""answer"":""ZYNAVA may receive affiliate commissions when users click through to third-party retailers and make purchases. This does not influence our tools or results — there are no sponsored placements, no paid rankings, and no brand partnerships that affect what you see. We are transparent about our affiliate relationships and prioritize accuracy over sales.""}","https://zynava.com/faq","observed","high","Q: How does ZYNAVA make money?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""Are ZYNAVA's recommendations guaranteed?"",""answer"":""No. ZYNAVA does not guarantee outcomes or results. Individual experiences with supplements vary. Our recommendations are based on available information about ingredients and supplement types, but we cannot promise that any product will produce specific results for any individual.""}","https://zynava.com/faq","observed","high","Q: Are ZYNAVA's recommendations guaranteed?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""What sources does ZYNAVA use for information?"",""answer"":""ZYNAVA uses authoritative, publicly available sources including the NIH Office of Dietary Supplements (ODS), PubMed research, NCCIH, and other evidence-based resources. We summarize and paraphrase information - we do not copy content verbatim. All content is reviewed for accuracy and compliance.""}","https://zynava.com/faq","observed","high","Q: What sources does ZYNAVA use for information?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""Can I trust ZYNAVA's recommendations?"",""answer"":""ZYNAVA is committed to transparency, accuracy, and independence. Our recommendations are based on your wellness goals, demographics, and lifestyle preferences, not brand marketing. We use evidence-informed guidance and transparent language. However, supplement decisions are personal choices, and you should always consult with healthcare professionals for medical advice.""}","https://zynava.com/faq","observed","high","Q: Can I trust ZYNAVA's recommendations?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""How often is ZYNAVA's content updated?"",""answer"":""We regularly review and update our content to ensure accuracy. Ingredient pages are refreshed periodically, and our recommendation algorithm is continuously refined based on new research and user feedback.""}","https://zynava.com/faq","observed","high","Q: How often is ZYNAVA's content updated?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""What if I have a complaint or concern?"",""answer"":""We take feedback seriously. Please contact us at support@zynava.com with any concerns, questions, or complaints. We aim to respond within 1-2 business days.""}","https://zynava.com/faq","observed","high","Q: What if I have a complaint or concern?","structured faq","2026-07-28T23:46:07.541Z"
"faq","entry","{""question"":""Is my personal information safe?"",""answer"":""Yes. ZYNAVA is committed to protecting your privacy. We do not sell your data to third parties. Your questionnaire responses are used solely to generate recommendations. Please review our Privacy Policy for complete details.""}","https://zynava.com/faq","observed","high","Q: Is my personal information safe?","structured faq","2026-07-28T23:46:07.541Z"
"offer","hint","Magnesium glycinate","https://zynava.com","observed","high","Magnesium glycinate","precomputed offer hint","2026-07-28T23:46:07.541Z"
"offer","hint","Vitamin D3","https://zynava.com","observed","high","Vitamin D3","precomputed offer hint","2026-07-28T23:46:07.541Z"
"offer","hint","Magnesium","https://zynava.com/supplements/catalog","observed","high","Magnesium","precomputed offer hint","2026-07-28T23:46:07.541Z"
"offer","hint","Vitamin C","https://zynava.com/supplements/catalog","observed","high","Vitamin C","precomputed offer hint","2026-07-28T23:46:07.541Z"
"offer","hint","Vitamin D","https://zynava.com/supplements/catalog","observed","high","Vitamin D","precomputed offer hint","2026-07-28T23:46:07.541Z"
"offer","hint","Vitamin B12","https://zynava.com/supplements/catalog","observed","high","Vitamin B12","precomputed offer hint","2026-07-28T23:46:07.541Z"
"offer","hint","Zinc","https://zynava.com/supplements/catalog","observed","high","Zinc","precomputed offer hint","2026-07-28T23:46:07.541Z"
"offer","hint","Omega-3","https://zynava.com/tools/ingredient-explorer","observed","high","Omega-3","precomputed offer hint","2026-07-28T23:46:07.541Z"
"crawl_meta","pageCount","10","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","fetchAttempts","10","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","home","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","other","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","products","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","products","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","products","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","how_it_works","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","about","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","faq","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","blog","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","pageKind","contact","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","collectionMethod","fetch","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","acceptanceGate","{""status"":""approval_ready"",""accepted"":true,""approvalReady"":true,""failures"":[]}","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","detectedLocation","15257 Amberly Dr, Ste 233, Tampa, FL, 33647, US","https://zynava.com/contact","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","detectedLocation","15257 Amberly Dr, Ste 233, Tampa, FL, 33647, US","https://zynava.com","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","detectedLocation","15257 Amberly Dr, Ste 233, Tampa, FL, 33647, US","https://zynava.com/about","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","detectedLocation","15257 Amberly Dr, Ste 233, Tampa, FL, 33647, US","https://zynava.com/tools/ingredient-explorer","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","detectedLocation","15257 Amberly Dr, Ste 233, Tampa, FL, 33647, US","https://zynava.com/supplements/catalog","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","detectedLocation","15257 Amberly Dr, Ste 233, Tampa, FL, 33647, US","https://zynava.com/supplements/catalog/minerals/calcium","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","detectedLocation","15257 Amberly Dr, Ste 233, Tampa, FL, 33647, US","https://zynava.com/supplements/catalog/minerals/magnesium","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
"crawl_meta","detectedLocation","15257 Amberly Dr, Ste 233, Tampa, FL, 33647, US","https://zynava.com/how-it-works","observed","high","","crawl telemetry","2026-07-28T23:46:07.541Z"
